"trainer/global_step","pretraining - train_loss","pretraining - train_loss__MIN","pretraining - train_loss__MAX","pretraining - _step","pretraining - _step__MIN","pretraining - _step__MAX"
"7239","58.28419876098633","58.28419876098633","58.28419876098633","723","723","723"
"7259","140.00949096679688","140.00949096679688","140.00949096679688","725","725","725"
"7269","48.190711975097656","48.190711975097656","48.190711975097656","726","726","726"
"7289","201.8818359375","201.8818359375","201.8818359375","728","728","728"
"7309","131.06016540527344","131.06016540527344","131.06016540527344","730","730","730"
"7339","62.90746307373047","62.90746307373047","62.90746307373047","733","733","733"
"7449","214.4950714111328","214.4950714111328","214.4950714111328","744","744","744"
"7459","42.97300338745117","42.97300338745117","42.97300338745117","745","745","745"
"7519","282.7273864746094","282.7273864746094","282.7273864746094","751","751","751"
"7549","97.97630310058594","97.97630310058594","97.97630310058594","754","754","754"
"7579","69.14404296875","69.14404296875","69.14404296875","757","757","757"
"7599","53.726959228515625","53.726959228515625","53.726959228515625","759","759","759"
"7609","80.97786712646484","80.97786712646484","80.97786712646484","760","760","760"
"7629","56.18421936035156","56.18421936035156","56.18421936035156","762","762","762"
"7639","88.53717803955078","88.53717803955078","88.53717803955078","763","763","763"
"7689","61.05129623413086","61.05129623413086","61.05129623413086","768","768","768"
"7699","62.180442810058594","62.180442810058594","62.180442810058594","769","769","769"
"7729","49.42457962036133","49.42457962036133","49.42457962036133","772","772","772"
"7739","35.15475082397461","35.15475082397461","35.15475082397461","773","773","773"
"7759","61.661808013916016","61.661808013916016","61.661808013916016","775","775","775"
"7819","40.413448333740234","40.413448333740234","40.413448333740234","781","781","781"
"7889","84.83330535888672","84.83330535888672","84.83330535888672","788","788","788"
"7899","135.0345916748047","135.0345916748047","135.0345916748047","789","789","789"
"7949","33.37245559692383","33.37245559692383","33.37245559692383","794","794","794"
"8019","46.23883056640625","46.23883056640625","46.23883056640625","801","801","801"
"8049","66.59867858886719","66.59867858886719","66.59867858886719","804","804","804"
"8069","53.844051361083984","53.844051361083984","53.844051361083984","806","806","806"
"8079","105.60334777832031","105.60334777832031","105.60334777832031","807","807","807"
"8129","43.5151481628418","43.5151481628418","43.5151481628418","812","812","812"
"8269","123.45237731933594","123.45237731933594","123.45237731933594","826","826","826"
"8279","90.15966033935547","90.15966033935547","90.15966033935547","827","827","827"
"8329","88.16927337646484","88.16927337646484","88.16927337646484","832","832","832"
"8379","35.718013763427734","35.718013763427734","35.718013763427734","837","837","837"
"8389","57.763580322265625","57.763580322265625","57.763580322265625","838","838","838"
"8399","84.19145202636719","84.19145202636719","84.19145202636719","839","839","839"
"8489","145.93685913085938","145.93685913085938","145.93685913085938","848","848","848"
"8539","130.75445556640625","130.75445556640625","130.75445556640625","853","853","853"
"8549","67.10356140136719","67.10356140136719","67.10356140136719","854","854","854"
"8579","66.00930786132812","66.00930786132812","66.00930786132812","857","857","857"
"8619","51.82378387451172","51.82378387451172","51.82378387451172","861","861","861"
"8639","148.87513732910156","148.87513732910156","148.87513732910156","863","863","863"
"8709","35.51995849609375","35.51995849609375","35.51995849609375","870","870","870"
"8739","40.8410530090332","40.8410530090332","40.8410530090332","873","873","873"
"8759","50.597415924072266","50.597415924072266","50.597415924072266","875","875","875"
"8779","94.73828125","94.73828125","94.73828125","877","877","877"
"8789","60.9416618347168","60.9416618347168","60.9416618347168","878","878","878"
"8819","102.57660675048828","102.57660675048828","102.57660675048828","881","881","881"
"8829","91.283935546875","91.283935546875","91.283935546875","882","882","882"
"8849","56.57678985595703","56.57678985595703","56.57678985595703","884","884","884"
"8859","35.00687789916992","35.00687789916992","35.00687789916992","885","885","885"
"8889","86.32695007324219","86.32695007324219","86.32695007324219","888","888","888"
"8919","247.50946044921875","247.50946044921875","247.50946044921875","891","891","891"
"8959","55.56265640258789","55.56265640258789","55.56265640258789","895","895","895"
"8989","93.25080871582031","93.25080871582031","93.25080871582031","898","898","898"
"9009","37.25522232055664","37.25522232055664","37.25522232055664","900","900","900"
"9039","87.35829162597656","87.35829162597656","87.35829162597656","903","903","903"
"9059","59.722862243652344","59.722862243652344","59.722862243652344","905","905","905"
"9069","152.85557556152344","152.85557556152344","152.85557556152344","906","906","906"
"9099","109.75514221191406","109.75514221191406","109.75514221191406","909","909","909"
"9129","150.44773864746094","150.44773864746094","150.44773864746094","912","912","912"
"9139","88.92579650878906","88.92579650878906","88.92579650878906","913","913","913"
"9199","49.47892761230469","49.47892761230469","49.47892761230469","919","919","919"
"9209","77.74555969238281","77.74555969238281","77.74555969238281","920","920","920"
"9219","35.093299865722656","35.093299865722656","35.093299865722656","921","921","921"
"9249","82.8582763671875","82.8582763671875","82.8582763671875","924","924","924"
"9259","77.40160369873047","77.40160369873047","77.40160369873047","925","925","925"
"9319","52.83780288696289","52.83780288696289","52.83780288696289","931","931","931"
