"Step","100H_causal_sinh - train_loss","100H_causal_sinh - train_loss__MIN","100H_causal_sinh - train_loss__MAX"
"6033","76.98709106445312","76.98709106445312","76.98709106445312"
"6036","35.230125427246094","35.230125427246094","35.230125427246094"
"6042","34.828216552734375","34.828216552734375","34.828216552734375"
"6043","36.582008361816406","36.582008361816406","36.582008361816406"
"6054","44.443397521972656","44.443397521972656","44.443397521972656"
"6057","37.49245071411133","37.49245071411133","37.49245071411133"
"6059","42.00719451904297","42.00719451904297","42.00719451904297"
"6060","44.40419006347656","44.40419006347656","44.40419006347656"
"6063","32.68900680541992","32.68900680541992","32.68900680541992"
"6068","29.810293197631836","29.810293197631836","29.810293197631836"
"6069","35.70736312866211","35.70736312866211","35.70736312866211"
"6070","44.525211334228516","44.525211334228516","44.525211334228516"
"6072","50.83053207397461","50.83053207397461","50.83053207397461"
"6076","32.05580139160156","32.05580139160156","32.05580139160156"
"6077","41.955772399902344","41.955772399902344","41.955772399902344"
"6078","29.935779571533203","29.935779571533203","29.935779571533203"
"6079","39.54826354980469","39.54826354980469","39.54826354980469"
"6081","36.721229553222656","36.721229553222656","36.721229553222656"
"6082","49.69538879394531","49.69538879394531","49.69538879394531"
"6086","38.510684967041016","38.510684967041016","38.510684967041016"
"6087","35.24609375","35.24609375","35.24609375"
"6089","44.865203857421875","44.865203857421875","44.865203857421875"
"6093","41.358497619628906","41.358497619628906","41.358497619628906"
"6096","54.22629928588867","54.22629928588867","54.22629928588867"
"6098","45.29167938232422","45.29167938232422","45.29167938232422"
"6101","32.25143051147461","32.25143051147461","32.25143051147461"
"6103","36.56230163574219","36.56230163574219","36.56230163574219"
"6104","65.19901275634766","65.19901275634766","65.19901275634766"
"6106","35.510223388671875","35.510223388671875","35.510223388671875"
"6114","41.07804870605469","41.07804870605469","41.07804870605469"
"6115","34.96207809448242","34.96207809448242","34.96207809448242"
"6117","91.70132446289062","91.70132446289062","91.70132446289062"
"6120","45.9087028503418","45.9087028503418","45.9087028503418"
"6122","48.78807067871094","48.78807067871094","48.78807067871094"
"6125","61.02931213378906","61.02931213378906","61.02931213378906"
"6133","41.14883804321289","41.14883804321289","41.14883804321289"
"6134","48.67510986328125","48.67510986328125","48.67510986328125"
"6137","29.311586380004883","29.311586380004883","29.311586380004883"
"6139","39.4413948059082","39.4413948059082","39.4413948059082"
"6142","34.93315887451172","34.93315887451172","34.93315887451172"
"6143","42.48877716064453","42.48877716064453","42.48877716064453"
"6146","42.386810302734375","42.386810302734375","42.386810302734375"
"6147","30.90294647216797","30.90294647216797","30.90294647216797"
"6150","33.68287658691406","33.68287658691406","33.68287658691406"
"6151","36.8643798828125","36.8643798828125","36.8643798828125"
"6152","31.972522735595703","31.972522735595703","31.972522735595703"
"6155","58.8531494140625","58.8531494140625","58.8531494140625"
"6161","40.60832977294922","40.60832977294922","40.60832977294922"
"6167","33.281551361083984","33.281551361083984","33.281551361083984"
"6170","56.106510162353516","56.106510162353516","56.106510162353516"
"6179","29.104318618774414","29.104318618774414","29.104318618774414"
"6180","34.27476501464844","34.27476501464844","34.27476501464844"
"6182","30.682039260864258","30.682039260864258","30.682039260864258"
"6183","29.721057891845703","29.721057891845703","29.721057891845703"
"6186","41.47648239135742","41.47648239135742","41.47648239135742"
"6187","35.75868225097656","35.75868225097656","35.75868225097656"
"6189","26.962003707885742","26.962003707885742","26.962003707885742"
"6192","45.03071594238281","45.03071594238281","45.03071594238281"
"6193","47.33221435546875","47.33221435546875","47.33221435546875"
"6195","33.774559020996094","33.774559020996094","33.774559020996094"
"6196","35.87870788574219","35.87870788574219","35.87870788574219"
"6200","37.2411994934082","37.2411994934082","37.2411994934082"
"6201","35.55671691894531","35.55671691894531","35.55671691894531"
"6202","39.713314056396484","39.713314056396484","39.713314056396484"
"6205","36.02427673339844","36.02427673339844","36.02427673339844"
"6206","128.20101928710938","128.20101928710938","128.20101928710938"
"6207","30.53695297241211","30.53695297241211","30.53695297241211"
"6208","42.55103302001953","42.55103302001953","42.55103302001953"
"6211","36.41020202636719","36.41020202636719","36.41020202636719"
"6212","49.3091926574707","49.3091926574707","49.3091926574707"
"6214","49.25751495361328","49.25751495361328","49.25751495361328"
"6216","60.12139892578125","60.12139892578125","60.12139892578125"
"6218","37.228660583496094","37.228660583496094","37.228660583496094"
"6219","37.511112213134766","37.511112213134766","37.511112213134766"
"6221","92.07892608642578","92.07892608642578","92.07892608642578"
"6225","38.18853759765625","38.18853759765625","38.18853759765625"
"6231","36.369712829589844","36.369712829589844","36.369712829589844"
"6232","41.72625732421875","41.72625732421875","41.72625732421875"
"6236","42.33701705932617","42.33701705932617","42.33701705932617"
"6240","39.4981689453125","39.4981689453125","39.4981689453125"
"6241","46.60646438598633","46.60646438598633","46.60646438598633"
"6243","33.02143859863281","33.02143859863281","33.02143859863281"
"6245","38.06288146972656","38.06288146972656","38.06288146972656"
"6249","40.85459518432617","40.85459518432617","40.85459518432617"
"6255","34.45482635498047","34.45482635498047","34.45482635498047"
"6258","30.44521713256836","30.44521713256836","30.44521713256836"
"6259","42.80374526977539","42.80374526977539","42.80374526977539"
"6261","37.501094818115234","37.501094818115234","37.501094818115234"
"6265","33.890174865722656","33.890174865722656","33.890174865722656"
"6268","36.544456481933594","36.544456481933594","36.544456481933594"
"6269","42.89270782470703","42.89270782470703","42.89270782470703"
"6270","39.120872497558594","39.120872497558594","39.120872497558594"
"6273","49.60847854614258","49.60847854614258","49.60847854614258"
"6276","39.65228271484375","39.65228271484375","39.65228271484375"
"6280","40.768272399902344","40.768272399902344","40.768272399902344"
"6281","46.16278076171875","46.16278076171875","46.16278076171875"
"6282","47.54526138305664","47.54526138305664","47.54526138305664"
"6283","38.39838790893555","38.39838790893555","38.39838790893555"
"6284","91.78373718261719","91.78373718261719","91.78373718261719"
"6289","60.319557189941406","60.319557189941406","60.319557189941406"
"6291","36.70064163208008","36.70064163208008","36.70064163208008"
"6293","38.009586334228516","38.009586334228516","38.009586334228516"
"6294","51.63977813720703","51.63977813720703","51.63977813720703"
"6295","39.45079040527344","39.45079040527344","39.45079040527344"
"6297","53.88283920288086","53.88283920288086","53.88283920288086"
"6305","33.19873046875","33.19873046875","33.19873046875"
"6306","32.775489807128906","32.775489807128906","32.775489807128906"
"6307","71.73473358154297","71.73473358154297","71.73473358154297"
"6309","32.88982009887695","32.88982009887695","32.88982009887695"
"6310","49.6458854675293","49.6458854675293","49.6458854675293"
"6312","50.69562911987305","50.69562911987305","50.69562911987305"
"6315","36.447113037109375","36.447113037109375","36.447113037109375"
"6316","52.16053009033203","52.16053009033203","52.16053009033203"
"6318","46.54584503173828","46.54584503173828","46.54584503173828"
"6322","37.82005310058594","37.82005310058594","37.82005310058594"
"6327","34.152217864990234","34.152217864990234","34.152217864990234"
"6328","51.47746276855469","51.47746276855469","51.47746276855469"
"6334","56.24987030029297","56.24987030029297","56.24987030029297"
"6335","39.3680305480957","39.3680305480957","39.3680305480957"
"6337","59.4881477355957","59.4881477355957","59.4881477355957"
"6340","34.05066680908203","34.05066680908203","34.05066680908203"
"6341","30.918466567993164","30.918466567993164","30.918466567993164"
"6342","48.979408264160156","48.979408264160156","48.979408264160156"
"6343","55.85774230957031","55.85774230957031","55.85774230957031"
"6344","35.486751556396484","35.486751556396484","35.486751556396484"
"6348","35.092559814453125","35.092559814453125","35.092559814453125"
"6349","49.32136535644531","49.32136535644531","49.32136535644531"
"6351","85.01504516601562","85.01504516601562","85.01504516601562"
"6357","32.07303237915039","32.07303237915039","32.07303237915039"
"6362","42.02961730957031","42.02961730957031","42.02961730957031"
"6370","39.738243103027344","39.738243103027344","39.738243103027344"
"6371","32.45384979248047","32.45384979248047","32.45384979248047"
"6375","63.035091400146484","63.035091400146484","63.035091400146484"
"6377","58.142066955566406","58.142066955566406","58.142066955566406"
"6378","30.379737854003906","30.379737854003906","30.379737854003906"
"6380","39.403892517089844","39.403892517089844","39.403892517089844"
"6382","46.4564094543457","46.4564094543457","46.4564094543457"
"6383","58.937984466552734","58.937984466552734","58.937984466552734"
"6385","35.812286376953125","35.812286376953125","35.812286376953125"
"6386","70.36770629882812","70.36770629882812","70.36770629882812"
"6387","34.624046325683594","34.624046325683594","34.624046325683594"
"6395","30.697843551635742","30.697843551635742","30.697843551635742"
"6396","43.912227630615234","43.912227630615234","43.912227630615234"
"6399","59.59046936035156","59.59046936035156","59.59046936035156"
"6401","47.34516143798828","47.34516143798828","47.34516143798828"
"6402","62.6715087890625","62.6715087890625","62.6715087890625"
"6405","29.007658004760742","29.007658004760742","29.007658004760742"
"6408","31.73458480834961","31.73458480834961","31.73458480834961"
"6411","37.84344482421875","37.84344482421875","37.84344482421875"
"6412","36.08879470825195","36.08879470825195","36.08879470825195"
"6414","30.7440185546875","30.7440185546875","30.7440185546875"
"6415","31.32071876525879","31.32071876525879","31.32071876525879"
"6416","47.71527099609375","47.71527099609375","47.71527099609375"
"6417","64.45930480957031","64.45930480957031","64.45930480957031"
"6422","45.833045959472656","45.833045959472656","45.833045959472656"
"6423","35.87507629394531","35.87507629394531","35.87507629394531"
"6424","36.73961639404297","36.73961639404297","36.73961639404297"
"6426","76.89151000976562","76.89151000976562","76.89151000976562"
"6430","55.324989318847656","55.324989318847656","55.324989318847656"
"6431","32.181785583496094","32.181785583496094","32.181785583496094"
"6432","28.473285675048828","28.473285675048828","28.473285675048828"
"6438","42.35636520385742","42.35636520385742","42.35636520385742"
"6439","32.916717529296875","32.916717529296875","32.916717529296875"
"6440","51.843631744384766","51.843631744384766","51.843631744384766"
"6442","44.1007080078125","44.1007080078125","44.1007080078125"
"6446","80.38699340820312","80.38699340820312","80.38699340820312"
"6447","43.46278762817383","43.46278762817383","43.46278762817383"
"6448","51.0135498046875","51.0135498046875","51.0135498046875"
"6450","35.670806884765625","35.670806884765625","35.670806884765625"
"6453","30.960914611816406","30.960914611816406","30.960914611816406"
"6454","33.42688751220703","33.42688751220703","33.42688751220703"
"6455","43.69561004638672","43.69561004638672","43.69561004638672"
"6459","45.93831253051758","45.93831253051758","45.93831253051758"
"6463","30.029582977294922","30.029582977294922","30.029582977294922"
"6465","35.318058013916016","35.318058013916016","35.318058013916016"
"6468","32.26219940185547","32.26219940185547","32.26219940185547"
"6469","47.235816955566406","47.235816955566406","47.235816955566406"
"6470","41.75643539428711","41.75643539428711","41.75643539428711"
"6471","35.15374755859375","35.15374755859375","35.15374755859375"
"6473","107.14632415771484","107.14632415771484","107.14632415771484"
"6474","39.95433044433594","39.95433044433594","39.95433044433594"
"6477","27.071256637573242","27.071256637573242","27.071256637573242"
"6480","30.514141082763672","30.514141082763672","30.514141082763672"
"6484","31.21587562561035","31.21587562561035","31.21587562561035"
"6486","33.128273010253906","33.128273010253906","33.128273010253906"
"6490","33.568084716796875","33.568084716796875","33.568084716796875"
"6492","62.247962951660156","62.247962951660156","62.247962951660156"
"6494","35.40140914916992","35.40140914916992","35.40140914916992"
"6495","36.53132247924805","36.53132247924805","36.53132247924805"
"6496","40.099365234375","40.099365234375","40.099365234375"
"6505","35.40837478637695","35.40837478637695","35.40837478637695"
"6507","28.95895767211914","28.95895767211914","28.95895767211914"
"6510","35.50138473510742","35.50138473510742","35.50138473510742"
"6511","49.29558563232422","49.29558563232422","49.29558563232422"
"6513","40.31793975830078","40.31793975830078","40.31793975830078"
"6514","42.422908782958984","42.422908782958984","42.422908782958984"
"6515","34.42245101928711","34.42245101928711","34.42245101928711"
"6518","37.997840881347656","37.997840881347656","37.997840881347656"
"6520","46.803733825683594","46.803733825683594","46.803733825683594"
"6522","36.039737701416016","36.039737701416016","36.039737701416016"
"6525","40.32546615600586","40.32546615600586","40.32546615600586"
"6526","38.92445373535156","38.92445373535156","38.92445373535156"
"6528","48.445167541503906","48.445167541503906","48.445167541503906"
"6530","42.489967346191406","42.489967346191406","42.489967346191406"
"6532","37.529788970947266","37.529788970947266","37.529788970947266"
"6534","35.94697952270508","35.94697952270508","35.94697952270508"
"6535","31.292081832885742","31.292081832885742","31.292081832885742"
"6536","37.058650970458984","37.058650970458984","37.058650970458984"
"6537","40.084068298339844","40.084068298339844","40.084068298339844"
"6538","27.88738250732422","27.88738250732422","27.88738250732422"
"6539","34.116607666015625","34.116607666015625","34.116607666015625"
"6542","50.02923583984375","50.02923583984375","50.02923583984375"
"6543","30.879039764404297","30.879039764404297","30.879039764404297"
"6544","60.01121520996094","60.01121520996094","60.01121520996094"
"6545","37.89202117919922","37.89202117919922","37.89202117919922"
"6551","33.82570266723633","33.82570266723633","33.82570266723633"
"6552","35.07658767700195","35.07658767700195","35.07658767700195"
"6555","31.469104766845703","31.469104766845703","31.469104766845703"
"6556","31.1602725982666","31.1602725982666","31.1602725982666"
"6557","56.77899169921875","56.77899169921875","56.77899169921875"
"6558","37.33742904663086","37.33742904663086","37.33742904663086"
"6559","69.50594329833984","69.50594329833984","69.50594329833984"
"6562","60.509071350097656","60.509071350097656","60.509071350097656"
"6565","52.526702880859375","52.526702880859375","52.526702880859375"
"6568","30.830923080444336","30.830923080444336","30.830923080444336"
"6569","51.32649230957031","51.32649230957031","51.32649230957031"
"6570","47.56767654418945","47.56767654418945","47.56767654418945"
"6575","33.84721374511719","33.84721374511719","33.84721374511719"
"6576","46.7142333984375","46.7142333984375","46.7142333984375"
"6578","32.62959671020508","32.62959671020508","32.62959671020508"
"6579","37.022911071777344","37.022911071777344","37.022911071777344"
"6580","35.10638427734375","35.10638427734375","35.10638427734375"
"6582","28.027481079101562","28.027481079101562","28.027481079101562"
"6583","42.20336151123047","42.20336151123047","42.20336151123047"
"6584","35.98017883300781","35.98017883300781","35.98017883300781"
"6585","44.47990417480469","44.47990417480469","44.47990417480469"
"6586","58.65985107421875","58.65985107421875","58.65985107421875"
"6588","56.99253845214844","56.99253845214844","56.99253845214844"
"6589","33.230445861816406","33.230445861816406","33.230445861816406"
"6590","39.6704216003418","39.6704216003418","39.6704216003418"
"6595","31.743698120117188","31.743698120117188","31.743698120117188"
"6597","49.686073303222656","49.686073303222656","49.686073303222656"
"6600","41.20707702636719","41.20707702636719","41.20707702636719"
"6602","45.142066955566406","45.142066955566406","45.142066955566406"
"6603","39.927574157714844","39.927574157714844","39.927574157714844"
"6605","34.23577117919922","34.23577117919922","34.23577117919922"
"6606","42.81743240356445","42.81743240356445","42.81743240356445"
"6609","37.84840393066406","37.84840393066406","37.84840393066406"
"6610","30.531784057617188","30.531784057617188","30.531784057617188"
"6611","30.15817642211914","30.15817642211914","30.15817642211914"
"6614","38.429141998291016","38.429141998291016","38.429141998291016"
"6621","77.02671813964844","77.02671813964844","77.02671813964844"
"6623","26.43761444091797","26.43761444091797","26.43761444091797"
"6625","35.832725524902344","35.832725524902344","35.832725524902344"
"6626","53.37855529785156","53.37855529785156","53.37855529785156"
"6627","38.217559814453125","38.217559814453125","38.217559814453125"
"6630","34.635833740234375","34.635833740234375","34.635833740234375"
"6633","30.23938751220703","30.23938751220703","30.23938751220703"
"6637","34.28226089477539","34.28226089477539","34.28226089477539"
"6638","26.958194732666016","26.958194732666016","26.958194732666016"
"6640","51.62501525878906","51.62501525878906","51.62501525878906"
"6643","38.930274963378906","38.930274963378906","38.930274963378906"
"6644","38.02642059326172","38.02642059326172","38.02642059326172"
"6645","36.33160400390625","36.33160400390625","36.33160400390625"
"6649","37.96680450439453","37.96680450439453","37.96680450439453"
"6650","49.929500579833984","49.929500579833984","49.929500579833984"
"6651","34.04359436035156","34.04359436035156","34.04359436035156"
"6655","35.24502944946289","35.24502944946289","35.24502944946289"
"6656","42.35768127441406","42.35768127441406","42.35768127441406"
"6659","117.28166961669922","117.28166961669922","117.28166961669922"
"6661","33.807838439941406","33.807838439941406","33.807838439941406"
"6663","32.550594329833984","32.550594329833984","32.550594329833984"
"6664","42.427650451660156","42.427650451660156","42.427650451660156"
"6670","34.583797454833984","34.583797454833984","34.583797454833984"
"6672","42.8794059753418","42.8794059753418","42.8794059753418"
"6673","56.51813888549805","56.51813888549805","56.51813888549805"
"6676","27.704898834228516","27.704898834228516","27.704898834228516"
"6677","43.85595703125","43.85595703125","43.85595703125"
"6678","43.52192687988281","43.52192687988281","43.52192687988281"
"6680","39.12344741821289","39.12344741821289","39.12344741821289"
"6681","31.707439422607422","31.707439422607422","31.707439422607422"
"6684","48.209693908691406","48.209693908691406","48.209693908691406"
"6685","29.736602783203125","29.736602783203125","29.736602783203125"
"6687","35.66679000854492","35.66679000854492","35.66679000854492"
"6688","46.5111198425293","46.5111198425293","46.5111198425293"
"6691","47.596763610839844","47.596763610839844","47.596763610839844"
"6692","30.55984878540039","30.55984878540039","30.55984878540039"
"6693","35.55757522583008","35.55757522583008","35.55757522583008"
"6694","33.46009826660156","33.46009826660156","33.46009826660156"
"6695","36.53227996826172","36.53227996826172","36.53227996826172"
"6696","39.82477951049805","39.82477951049805","39.82477951049805"
"6699","30.701797485351562","30.701797485351562","30.701797485351562"
"6700","37.91120910644531","37.91120910644531","37.91120910644531"
"6704","47.52835464477539","47.52835464477539","47.52835464477539"
"6706","44.12702178955078","44.12702178955078","44.12702178955078"
"6707","35.879390716552734","35.879390716552734","35.879390716552734"
"6709","44.05082702636719","44.05082702636719","44.05082702636719"
"6711","44.589927673339844","44.589927673339844","44.589927673339844"
"6714","40.030517578125","40.030517578125","40.030517578125"
"6715","34.53683090209961","34.53683090209961","34.53683090209961"
"6716","28.325204849243164","28.325204849243164","28.325204849243164"
"6717","41.17554473876953","41.17554473876953","41.17554473876953"
"6718","39.14350509643555","39.14350509643555","39.14350509643555"
"6719","36.26355743408203","36.26355743408203","36.26355743408203"
"6722","36.63846969604492","36.63846969604492","36.63846969604492"
"6727","30.07696533203125","30.07696533203125","30.07696533203125"
"6729","32.082733154296875","32.082733154296875","32.082733154296875"
"6733","40.90848159790039","40.90848159790039","40.90848159790039"
"6736","58.8176155090332","58.8176155090332","58.8176155090332"
"6737","39.80805587768555","39.80805587768555","39.80805587768555"
"6742","37.9769287109375","37.9769287109375","37.9769287109375"
"6743","29.036869049072266","29.036869049072266","29.036869049072266"
"6746","48.01484298706055","48.01484298706055","48.01484298706055"
"6747","78.66471862792969","78.66471862792969","78.66471862792969"
"6749","57.01903533935547","57.01903533935547","57.01903533935547"
"6751","37.705177307128906","37.705177307128906","37.705177307128906"
"6756","75.87248992919922","75.87248992919922","75.87248992919922"
"6757","37.98590850830078","37.98590850830078","37.98590850830078"
"6759","43.68767547607422","43.68767547607422","43.68767547607422"
"6762","53.91534423828125","53.91534423828125","53.91534423828125"
"6763","49.85600662231445","49.85600662231445","49.85600662231445"
"6766","35.28262710571289","35.28262710571289","35.28262710571289"
"6767","36.564144134521484","36.564144134521484","36.564144134521484"
"6772","117.37588500976562","117.37588500976562","117.37588500976562"
"6775","38.686065673828125","38.686065673828125","38.686065673828125"
"6776","40.914093017578125","40.914093017578125","40.914093017578125"
"6778","32.054901123046875","32.054901123046875","32.054901123046875"
"6780","36.59401321411133","36.59401321411133","36.59401321411133"
"6782","38.082679748535156","38.082679748535156","38.082679748535156"
"6783","39.910789489746094","39.910789489746094","39.910789489746094"
"6786","37.7216796875","37.7216796875","37.7216796875"
"6788","37.546321868896484","37.546321868896484","37.546321868896484"
"6789","34.981990814208984","34.981990814208984","34.981990814208984"
"6792","36.608360290527344","36.608360290527344","36.608360290527344"
"6794","46.33743667602539","46.33743667602539","46.33743667602539"
"6797","32.98687744140625","32.98687744140625","32.98687744140625"
"6800","36.300716400146484","36.300716400146484","36.300716400146484"
"6802","32.421974182128906","32.421974182128906","32.421974182128906"
"6803","36.748817443847656","36.748817443847656","36.748817443847656"
"6805","31.46413803100586","31.46413803100586","31.46413803100586"
"6809","89.41477966308594","89.41477966308594","89.41477966308594"
"6811","32.09170913696289","32.09170913696289","32.09170913696289"
"6813","55.954917907714844","55.954917907714844","55.954917907714844"
"6815","37.13343048095703","37.13343048095703","37.13343048095703"
"6819","34.299530029296875","34.299530029296875","34.299530029296875"
"6821","42.500492095947266","42.500492095947266","42.500492095947266"
"6823","34.36236572265625","34.36236572265625","34.36236572265625"
"6826","31.40209197998047","31.40209197998047","31.40209197998047"
"6827","35.956817626953125","35.956817626953125","35.956817626953125"
"6828","44.67372131347656","44.67372131347656","44.67372131347656"
"6829","36.028621673583984","36.028621673583984","36.028621673583984"
"6830","41.36432647705078","41.36432647705078","41.36432647705078"
"6832","31.994403839111328","31.994403839111328","31.994403839111328"
"6834","26.268892288208008","26.268892288208008","26.268892288208008"
"6836","42.1370735168457","42.1370735168457","42.1370735168457"
"6837","43.82255554199219","43.82255554199219","43.82255554199219"
"6840","47.88578796386719","47.88578796386719","47.88578796386719"
"6841","33.891788482666016","33.891788482666016","33.891788482666016"
"6844","27.631389617919922","27.631389617919922","27.631389617919922"
"6845","35.56667709350586","35.56667709350586","35.56667709350586"
"6850","37.73636245727539","37.73636245727539","37.73636245727539"
"6855","95.6823501586914","95.6823501586914","95.6823501586914"
"6860","56.11406326293945","56.11406326293945","56.11406326293945"
"6867","68.96163940429688","68.96163940429688","68.96163940429688"
"6868","39.429656982421875","39.429656982421875","39.429656982421875"
"6869","63.5736083984375","63.5736083984375","63.5736083984375"
"6873","34.1280517578125","34.1280517578125","34.1280517578125"
"6874","35.90970993041992","35.90970993041992","35.90970993041992"
"6875","62.3565559387207","62.3565559387207","62.3565559387207"
"6879","34.32444763183594","34.32444763183594","34.32444763183594"
"6881","46.725955963134766","46.725955963134766","46.725955963134766"
"6882","36.69105529785156","36.69105529785156","36.69105529785156"
"6885","35.12777328491211","35.12777328491211","35.12777328491211"
"6886","39.62987518310547","39.62987518310547","39.62987518310547"
"6894","30.04180908203125","30.04180908203125","30.04180908203125"
"6895","31.707054138183594","31.707054138183594","31.707054138183594"
"6898","39.854652404785156","39.854652404785156","39.854652404785156"
"6899","34.99127197265625","34.99127197265625","34.99127197265625"
"6900","30.562318801879883","30.562318801879883","30.562318801879883"
"6901","32.89506912231445","32.89506912231445","32.89506912231445"
"6902","34.158790588378906","34.158790588378906","34.158790588378906"
"6904","41.32667922973633","41.32667922973633","41.32667922973633"
"6905","36.97563171386719","36.97563171386719","36.97563171386719"
"6906","35.698638916015625","35.698638916015625","35.698638916015625"
"6910","63.35498809814453","63.35498809814453","63.35498809814453"
"6912","45.972503662109375","45.972503662109375","45.972503662109375"
"6914","40.31721115112305","40.31721115112305","40.31721115112305"
"6915","46.986026763916016","46.986026763916016","46.986026763916016"
"6916","28.72870445251465","28.72870445251465","28.72870445251465"
"6917","62.98322677612305","62.98322677612305","62.98322677612305"
"6918","44.920997619628906","44.920997619628906","44.920997619628906"
"6919","47.96691131591797","47.96691131591797","47.96691131591797"
"6920","45.16783142089844","45.16783142089844","45.16783142089844"
"6921","32.508331298828125","32.508331298828125","32.508331298828125"
"6924","45.114784240722656","45.114784240722656","45.114784240722656"
"6928","71.3074951171875","71.3074951171875","71.3074951171875"
"6931","44.34452438354492","44.34452438354492","44.34452438354492"
"6934","33.84954071044922","33.84954071044922","33.84954071044922"
"6935","43.58008575439453","43.58008575439453","43.58008575439453"
"6936","44.25999069213867","44.25999069213867","44.25999069213867"
"6939","30.78982925415039","30.78982925415039","30.78982925415039"
"6943","66.16651153564453","66.16651153564453","66.16651153564453"
"6944","30.41301727294922","30.41301727294922","30.41301727294922"
"6946","49.190189361572266","49.190189361572266","49.190189361572266"
"6947","38.52565002441406","38.52565002441406","38.52565002441406"
"6950","35.510963439941406","35.510963439941406","35.510963439941406"
"6954","42.16543197631836","42.16543197631836","42.16543197631836"
"6955","40.77362060546875","40.77362060546875","40.77362060546875"
"6958","34.551361083984375","34.551361083984375","34.551361083984375"
"6961","42.33973693847656","42.33973693847656","42.33973693847656"
"6964","34.6486930847168","34.6486930847168","34.6486930847168"
"6965","37.1243896484375","37.1243896484375","37.1243896484375"
"6966","28.646772384643555","28.646772384643555","28.646772384643555"
"6968","94.17808532714844","94.17808532714844","94.17808532714844"
"6971","34.04206466674805","34.04206466674805","34.04206466674805"
"6973","31.38971710205078","31.38971710205078","31.38971710205078"
"6975","37.720375061035156","37.720375061035156","37.720375061035156"
"6979","55.44550704956055","55.44550704956055","55.44550704956055"
"6980","44.66984558105469","44.66984558105469","44.66984558105469"
"6982","56.16749954223633","56.16749954223633","56.16749954223633"
"6984","46.06884002685547","46.06884002685547","46.06884002685547"
"6985","33.022117614746094","33.022117614746094","33.022117614746094"
"6987","33.724578857421875","33.724578857421875","33.724578857421875"
"6988","29.582012176513672","29.582012176513672","29.582012176513672"
"6989","86.09398651123047","86.09398651123047","86.09398651123047"
"6990","33.381736755371094","33.381736755371094","33.381736755371094"
"6994","35.37099075317383","35.37099075317383","35.37099075317383"
"7002","36.29742431640625","36.29742431640625","36.29742431640625"
"7003","48.611419677734375","48.611419677734375","48.611419677734375"
"7004","40.75929641723633","40.75929641723633","40.75929641723633"
"7005","39.418521881103516","39.418521881103516","39.418521881103516"
"7007","42.33979797363281","42.33979797363281","42.33979797363281"
"7010","39.11137008666992","39.11137008666992","39.11137008666992"
"7011","42.51516342163086","42.51516342163086","42.51516342163086"
"7013","47.15678024291992","47.15678024291992","47.15678024291992"
"7017","37.41368865966797","37.41368865966797","37.41368865966797"
"7018","37.28142166137695","37.28142166137695","37.28142166137695"
"7022","45.268402099609375","45.268402099609375","45.268402099609375"
"7023","45.3900032043457","45.3900032043457","45.3900032043457"
"7025","35.401710510253906","35.401710510253906","35.401710510253906"
"7029","30.950851440429688","30.950851440429688","30.950851440429688"
"7037","48.3909912109375","48.3909912109375","48.3909912109375"
"7039","35.69216537475586","35.69216537475586","35.69216537475586"
"7040","33.67209243774414","33.67209243774414","33.67209243774414"
"7041","34.07527542114258","34.07527542114258","34.07527542114258"
"7042","36.6300048828125","36.6300048828125","36.6300048828125"
"7048","48.89087677001953","48.89087677001953","48.89087677001953"
"7051","50.461395263671875","50.461395263671875","50.461395263671875"
"7052","47.29100799560547","47.29100799560547","47.29100799560547"
"7055","30.143329620361328","30.143329620361328","30.143329620361328"
"7056","41.778194427490234","41.778194427490234","41.778194427490234"
"7058","37.970191955566406","37.970191955566406","37.970191955566406"
"7059","33.44356918334961","33.44356918334961","33.44356918334961"
"7060","45.653316497802734","45.653316497802734","45.653316497802734"
"7061","42.720848083496094","42.720848083496094","42.720848083496094"
"7062","30.348411560058594","30.348411560058594","30.348411560058594"
"7064","39.07951354980469","39.07951354980469","39.07951354980469"
"7066","34.624874114990234","34.624874114990234","34.624874114990234"
"7067","31.356491088867188","31.356491088867188","31.356491088867188"
"7070","52.16950225830078","52.16950225830078","52.16950225830078"
"7072","36.456459045410156","36.456459045410156","36.456459045410156"
"7073","38.53727722167969","38.53727722167969","38.53727722167969"
"7077","43.188270568847656","43.188270568847656","43.188270568847656"
"7081","42.967552185058594","42.967552185058594","42.967552185058594"
"7082","31.97626495361328","31.97626495361328","31.97626495361328"
"7083","34.12424087524414","34.12424087524414","34.12424087524414"
"7087","34.0882568359375","34.0882568359375","34.0882568359375"
"7089","30.878093719482422","30.878093719482422","30.878093719482422"
"7090","41.90145492553711","41.90145492553711","41.90145492553711"
"7091","38.01127624511719","38.01127624511719","38.01127624511719"
"7094","25.79022789001465","25.79022789001465","25.79022789001465"
"7096","41.457725524902344","41.457725524902344","41.457725524902344"
"7097","31.474340438842773","31.474340438842773","31.474340438842773"
"7102","31.296852111816406","31.296852111816406","31.296852111816406"
"7112","34.726253509521484","34.726253509521484","34.726253509521484"
"7113","34.11101531982422","34.11101531982422","34.11101531982422"
"7114","41.47352600097656","41.47352600097656","41.47352600097656"
"7119","37.31455993652344","37.31455993652344","37.31455993652344"
"7121","36.691558837890625","36.691558837890625","36.691558837890625"
"7125","31.968608856201172","31.968608856201172","31.968608856201172"
"7128","32.435760498046875","32.435760498046875","32.435760498046875"
