"Step","pretraining - train_loss","pretraining - train_loss__MIN","pretraining - train_loss__MAX","100H_causal_sinh - train_loss","100H_causal_sinh - train_loss__MIN","100H_causal_sinh - train_loss__MAX"
"6655","32.620243072509766","32.620243072509766","32.620243072509766","35.24502944946289","35.24502944946289","35.24502944946289"
"6656","34.25910186767578","34.25910186767578","34.25910186767578","42.35768127441406","42.35768127441406","42.35768127441406"
"6659","81.33045959472656","81.33045959472656","81.33045959472656","117.28166961669922","117.28166961669922","117.28166961669922"
"6661","28.281105041503906","28.281105041503906","28.281105041503906","33.807838439941406","33.807838439941406","33.807838439941406"
"6663","29.106327056884766","29.106327056884766","29.106327056884766","32.550594329833984","32.550594329833984","32.550594329833984"
"6664","32.11495590209961","32.11495590209961","32.11495590209961","42.427650451660156","42.427650451660156","42.427650451660156"
"6670","29.408241271972656","29.408241271972656","29.408241271972656","34.583797454833984","34.583797454833984","34.583797454833984"
"6672","35.78206253051758","35.78206253051758","35.78206253051758","42.8794059753418","42.8794059753418","42.8794059753418"
"6673","32.02218246459961","32.02218246459961","32.02218246459961","56.51813888549805","56.51813888549805","56.51813888549805"
"6676","25.266284942626953","25.266284942626953","25.266284942626953","27.704898834228516","27.704898834228516","27.704898834228516"
"6677","","","","43.85595703125","43.85595703125","43.85595703125"
"6678","37.826717376708984","37.826717376708984","37.826717376708984","43.52192687988281","43.52192687988281","43.52192687988281"
"6680","32.765403747558594","32.765403747558594","32.765403747558594","39.12344741821289","39.12344741821289","39.12344741821289"
"6681","28.25204086303711","28.25204086303711","28.25204086303711","31.707439422607422","31.707439422607422","31.707439422607422"
"6684","35.549766540527344","35.549766540527344","35.549766540527344","48.209693908691406","48.209693908691406","48.209693908691406"
"6685","26.75156021118164","26.75156021118164","26.75156021118164","29.736602783203125","29.736602783203125","29.736602783203125"
"6687","29.943470001220703","29.943470001220703","29.943470001220703","35.66679000854492","35.66679000854492","35.66679000854492"
"6688","30.982755661010742","30.982755661010742","30.982755661010742","46.5111198425293","46.5111198425293","46.5111198425293"
"6691","39.21063995361328","39.21063995361328","39.21063995361328","47.596763610839844","47.596763610839844","47.596763610839844"
"6692","27.087114334106445","27.087114334106445","27.087114334106445","30.55984878540039","30.55984878540039","30.55984878540039"
"6693","31.816997528076172","31.816997528076172","31.816997528076172","35.55757522583008","35.55757522583008","35.55757522583008"
"6694","30.23760986328125","30.23760986328125","30.23760986328125","33.46009826660156","33.46009826660156","33.46009826660156"
"6695","35.30699920654297","35.30699920654297","35.30699920654297","36.53227996826172","36.53227996826172","36.53227996826172"
"6696","35.55661392211914","35.55661392211914","35.55661392211914","39.82477951049805","39.82477951049805","39.82477951049805"
"6699","","","","30.701797485351562","30.701797485351562","30.701797485351562"
"6700","32.1774787902832","32.1774787902832","32.1774787902832","37.91120910644531","37.91120910644531","37.91120910644531"
"6704","42.94501876831055","42.94501876831055","42.94501876831055","47.52835464477539","47.52835464477539","47.52835464477539"
"6706","33.40186309814453","33.40186309814453","33.40186309814453","44.12702178955078","44.12702178955078","44.12702178955078"
"6707","29.390953063964844","29.390953063964844","29.390953063964844","35.879390716552734","35.879390716552734","35.879390716552734"
"6709","35.77828598022461","35.77828598022461","35.77828598022461","44.05082702636719","44.05082702636719","44.05082702636719"
"6711","46.48323059082031","46.48323059082031","46.48323059082031","44.589927673339844","44.589927673339844","44.589927673339844"
"6714","34.433719635009766","34.433719635009766","34.433719635009766","40.030517578125","40.030517578125","40.030517578125"
"6715","30.996631622314453","30.996631622314453","30.996631622314453","34.53683090209961","34.53683090209961","34.53683090209961"
"6716","25.99664306640625","25.99664306640625","25.99664306640625","28.325204849243164","28.325204849243164","28.325204849243164"
"6717","34.51241683959961","34.51241683959961","34.51241683959961","41.17554473876953","41.17554473876953","41.17554473876953"
"6718","32.6301155090332","32.6301155090332","32.6301155090332","39.14350509643555","39.14350509643555","39.14350509643555"
"6719","30.027206420898438","30.027206420898438","30.027206420898438","36.26355743408203","36.26355743408203","36.26355743408203"
"6722","28.20029067993164","28.20029067993164","28.20029067993164","36.63846969604492","36.63846969604492","36.63846969604492"
"6727","26.945083618164062","26.945083618164062","26.945083618164062","30.07696533203125","30.07696533203125","30.07696533203125"
"6729","29.097400665283203","29.097400665283203","29.097400665283203","32.082733154296875","32.082733154296875","32.082733154296875"
"6733","36.093143463134766","36.093143463134766","36.093143463134766","40.90848159790039","40.90848159790039","40.90848159790039"
"6736","37.46039581298828","37.46039581298828","37.46039581298828","58.8176155090332","58.8176155090332","58.8176155090332"
"6737","30.6240234375","30.6240234375","30.6240234375","39.80805587768555","39.80805587768555","39.80805587768555"
"6742","31.039356231689453","31.039356231689453","31.039356231689453","37.9769287109375","37.9769287109375","37.9769287109375"
"6743","25.839767456054688","25.839767456054688","25.839767456054688","29.036869049072266","29.036869049072266","29.036869049072266"
"6746","32.2088623046875","32.2088623046875","32.2088623046875","48.01484298706055","48.01484298706055","48.01484298706055"
"6747","45.40790557861328","45.40790557861328","45.40790557861328","78.66471862792969","78.66471862792969","78.66471862792969"
"6749","39.32135009765625","39.32135009765625","39.32135009765625","57.01903533935547","57.01903533935547","57.01903533935547"
"6751","28.25101089477539","28.25101089477539","28.25101089477539","37.705177307128906","37.705177307128906","37.705177307128906"
"6756","41.80364227294922","41.80364227294922","41.80364227294922","75.87248992919922","75.87248992919922","75.87248992919922"
"6757","32.77399826049805","32.77399826049805","32.77399826049805","37.98590850830078","37.98590850830078","37.98590850830078"
"6759","35.573463439941406","35.573463439941406","35.573463439941406","43.68767547607422","43.68767547607422","43.68767547607422"
"6762","37.15462875366211","37.15462875366211","37.15462875366211","53.91534423828125","53.91534423828125","53.91534423828125"
"6763","36.072113037109375","36.072113037109375","36.072113037109375","49.85600662231445","49.85600662231445","49.85600662231445"
"6766","28.670143127441406","28.670143127441406","28.670143127441406","35.28262710571289","35.28262710571289","35.28262710571289"
"6767","26.44685173034668","26.44685173034668","26.44685173034668","36.564144134521484","36.564144134521484","36.564144134521484"
"6772","94.43229675292969","94.43229675292969","94.43229675292969","117.37588500976562","117.37588500976562","117.37588500976562"
"6775","34.544769287109375","34.544769287109375","34.544769287109375","38.686065673828125","38.686065673828125","38.686065673828125"
"6776","34.27657699584961","34.27657699584961","34.27657699584961","40.914093017578125","40.914093017578125","40.914093017578125"
"6778","29.131174087524414","29.131174087524414","29.131174087524414","32.054901123046875","32.054901123046875","32.054901123046875"
"6780","33.739906311035156","33.739906311035156","33.739906311035156","36.59401321411133","36.59401321411133","36.59401321411133"
"6782","30.45446014404297","30.45446014404297","30.45446014404297","38.082679748535156","38.082679748535156","38.082679748535156"
"6783","39.76383590698242","39.76383590698242","39.76383590698242","39.910789489746094","39.910789489746094","39.910789489746094"
"6786","34.50088119506836","34.50088119506836","34.50088119506836","37.7216796875","37.7216796875","37.7216796875"
"6788","31.285919189453125","31.285919189453125","31.285919189453125","37.546321868896484","37.546321868896484","37.546321868896484"
"6789","30.578096389770508","30.578096389770508","30.578096389770508","34.981990814208984","34.981990814208984","34.981990814208984"
"6792","36.05876922607422","36.05876922607422","36.05876922607422","36.608360290527344","36.608360290527344","36.608360290527344"
"6794","33.222171783447266","33.222171783447266","33.222171783447266","46.33743667602539","46.33743667602539","46.33743667602539"
"6797","30.23761749267578","30.23761749267578","30.23761749267578","32.98687744140625","32.98687744140625","32.98687744140625"
"6800","30.112327575683594","30.112327575683594","30.112327575683594","36.300716400146484","36.300716400146484","36.300716400146484"
"6802","29.94516944885254","29.94516944885254","29.94516944885254","32.421974182128906","32.421974182128906","32.421974182128906"
"6803","31.363046646118164","31.363046646118164","31.363046646118164","36.748817443847656","36.748817443847656","36.748817443847656"
"6805","28.500835418701172","28.500835418701172","28.500835418701172","31.46413803100586","31.46413803100586","31.46413803100586"
"6809","46.65460205078125","46.65460205078125","46.65460205078125","89.41477966308594","89.41477966308594","89.41477966308594"
"6811","29.194740295410156","29.194740295410156","29.194740295410156","32.09170913696289","32.09170913696289","32.09170913696289"
"6813","37.47271728515625","37.47271728515625","37.47271728515625","55.954917907714844","55.954917907714844","55.954917907714844"
"6815","33.8422737121582","33.8422737121582","33.8422737121582","37.13343048095703","37.13343048095703","37.13343048095703"
"6819","30.35597801208496","30.35597801208496","30.35597801208496","34.299530029296875","34.299530029296875","34.299530029296875"
"6821","30.6971435546875","30.6971435546875","30.6971435546875","42.500492095947266","42.500492095947266","42.500492095947266"
"6823","33.598670959472656","33.598670959472656","33.598670959472656","34.36236572265625","34.36236572265625","34.36236572265625"
"6826","28.007883071899414","28.007883071899414","28.007883071899414","31.40209197998047","31.40209197998047","31.40209197998047"
"6827","31.181583404541016","31.181583404541016","31.181583404541016","35.956817626953125","35.956817626953125","35.956817626953125"
"6828","38.26580810546875","38.26580810546875","38.26580810546875","44.67372131347656","44.67372131347656","44.67372131347656"
"6829","31.946945190429688","31.946945190429688","31.946945190429688","36.028621673583984","36.028621673583984","36.028621673583984"
"6830","28.15302276611328","28.15302276611328","28.15302276611328","41.36432647705078","41.36432647705078","41.36432647705078"
"6832","29.25647735595703","29.25647735595703","29.25647735595703","31.994403839111328","31.994403839111328","31.994403839111328"
"6834","23.664751052856445","23.664751052856445","23.664751052856445","26.268892288208008","26.268892288208008","26.268892288208008"
"6836","30.30016326904297","30.30016326904297","30.30016326904297","42.1370735168457","42.1370735168457","42.1370735168457"
"6837","37.97506332397461","37.97506332397461","37.97506332397461","43.82255554199219","43.82255554199219","43.82255554199219"
"6840","33.591949462890625","33.591949462890625","33.591949462890625","47.88578796386719","47.88578796386719","47.88578796386719"
"6841","","","","33.891788482666016","33.891788482666016","33.891788482666016"
"6844","26.789485931396484","26.789485931396484","26.789485931396484","27.631389617919922","27.631389617919922","27.631389617919922"
"6845","29.8992919921875","29.8992919921875","29.8992919921875","35.56667709350586","35.56667709350586","35.56667709350586"
"6850","30.77724838256836","30.77724838256836","30.77724838256836","37.73636245727539","37.73636245727539","37.73636245727539"
"6855","45.609275817871094","45.609275817871094","45.609275817871094","95.6823501586914","95.6823501586914","95.6823501586914"
"6860","32.50355529785156","32.50355529785156","32.50355529785156","56.11406326293945","56.11406326293945","56.11406326293945"
"6867","67.58661651611328","67.58661651611328","67.58661651611328","68.96163940429688","68.96163940429688","68.96163940429688"
"6868","28.854970932006836","28.854970932006836","28.854970932006836","39.429656982421875","39.429656982421875","39.429656982421875"
"6869","33.662811279296875","33.662811279296875","33.662811279296875","63.5736083984375","63.5736083984375","63.5736083984375"
"6873","29.689559936523438","29.689559936523438","29.689559936523438","34.1280517578125","34.1280517578125","34.1280517578125"
"6874","34.18010330200195","34.18010330200195","34.18010330200195","35.90970993041992","35.90970993041992","35.90970993041992"
"6875","38.60173797607422","38.60173797607422","38.60173797607422","62.3565559387207","62.3565559387207","62.3565559387207"
"6879","30.366775512695312","30.366775512695312","30.366775512695312","34.32444763183594","34.32444763183594","34.32444763183594"
"6881","34.51144790649414","34.51144790649414","34.51144790649414","46.725955963134766","46.725955963134766","46.725955963134766"
"6882","30.114309310913086","30.114309310913086","30.114309310913086","36.69105529785156","36.69105529785156","36.69105529785156"
"6885","30.93096351623535","30.93096351623535","30.93096351623535","35.12777328491211","35.12777328491211","35.12777328491211"
"6886","34.620296478271484","34.620296478271484","34.620296478271484","39.62987518310547","39.62987518310547","39.62987518310547"
"6894","27.30370330810547","27.30370330810547","27.30370330810547","30.04180908203125","30.04180908203125","30.04180908203125"
"6895","28.54692840576172","28.54692840576172","28.54692840576172","31.707054138183594","31.707054138183594","31.707054138183594"
"6898","34.43294143676758","34.43294143676758","34.43294143676758","39.854652404785156","39.854652404785156","39.854652404785156"
"6899","32.9847297668457","32.9847297668457","32.9847297668457","34.99127197265625","34.99127197265625","34.99127197265625"
"6900","26.771587371826172","26.771587371826172","26.771587371826172","30.562318801879883","30.562318801879883","30.562318801879883"
"6901","29.568157196044922","29.568157196044922","29.568157196044922","32.89506912231445","32.89506912231445","32.89506912231445"
"6902","31.134288787841797","31.134288787841797","31.134288787841797","34.158790588378906","34.158790588378906","34.158790588378906"
"6904","","","","41.32667922973633","41.32667922973633","41.32667922973633"
"6905","31.545284271240234","31.545284271240234","31.545284271240234","36.97563171386719","36.97563171386719","36.97563171386719"
"6906","32.018157958984375","32.018157958984375","32.018157958984375","35.698638916015625","35.698638916015625","35.698638916015625"
"6910","30.59705352783203","30.59705352783203","30.59705352783203","63.35498809814453","63.35498809814453","63.35498809814453"
"6912","40.55515670776367","40.55515670776367","40.55515670776367","45.972503662109375","45.972503662109375","45.972503662109375"
"6914","36.56990051269531","36.56990051269531","36.56990051269531","40.31721115112305","40.31721115112305","40.31721115112305"
"6915","","","","46.986026763916016","46.986026763916016","46.986026763916016"
"6916","26.811189651489258","26.811189651489258","26.811189651489258","28.72870445251465","28.72870445251465","28.72870445251465"
"6917","","","","62.98322677612305","62.98322677612305","62.98322677612305"
"6918","38.665382385253906","38.665382385253906","38.665382385253906","44.920997619628906","44.920997619628906","44.920997619628906"
"6919","34.87020492553711","34.87020492553711","34.87020492553711","47.96691131591797","47.96691131591797","47.96691131591797"
"6920","32.24645233154297","32.24645233154297","32.24645233154297","45.16783142089844","45.16783142089844","45.16783142089844"
"6921","30.098346710205078","30.098346710205078","30.098346710205078","32.508331298828125","32.508331298828125","32.508331298828125"
"6924","35.9766960144043","35.9766960144043","35.9766960144043","45.114784240722656","45.114784240722656","45.114784240722656"
"6928","","","","71.3074951171875","71.3074951171875","71.3074951171875"
"6931","35.96493148803711","35.96493148803711","35.96493148803711","44.34452438354492","44.34452438354492","44.34452438354492"
"6934","31.268108367919922","31.268108367919922","31.268108367919922","33.84954071044922","33.84954071044922","33.84954071044922"
"6935","36.422210693359375","36.422210693359375","36.422210693359375","43.58008575439453","43.58008575439453","43.58008575439453"
"6936","33.3729133605957","33.3729133605957","33.3729133605957","44.25999069213867","44.25999069213867","44.25999069213867"
"6939","25.767297744750977","25.767297744750977","25.767297744750977","30.78982925415039","30.78982925415039","30.78982925415039"
"6943","38.1855354309082","38.1855354309082","38.1855354309082","66.16651153564453","66.16651153564453","66.16651153564453"
"6944","26.787887573242188","26.787887573242188","26.787887573242188","30.41301727294922","30.41301727294922","30.41301727294922"
"6946","42.208106994628906","42.208106994628906","42.208106994628906","49.190189361572266","49.190189361572266","49.190189361572266"
"6947","33.447242736816406","33.447242736816406","33.447242736816406","38.52565002441406","38.52565002441406","38.52565002441406"
"6950","29.465518951416016","29.465518951416016","29.465518951416016","35.510963439941406","35.510963439941406","35.510963439941406"
"6954","34.99728775024414","34.99728775024414","34.99728775024414","42.16543197631836","42.16543197631836","42.16543197631836"
"6955","37.93097686767578","37.93097686767578","37.93097686767578","40.77362060546875","40.77362060546875","40.77362060546875"
"6958","31.24329376220703","31.24329376220703","31.24329376220703","34.551361083984375","34.551361083984375","34.551361083984375"
"6961","30.039037704467773","30.039037704467773","30.039037704467773","42.33973693847656","42.33973693847656","42.33973693847656"
"6964","30.404752731323242","30.404752731323242","30.404752731323242","34.6486930847168","34.6486930847168","34.6486930847168"
"6965","28.92805290222168","28.92805290222168","28.92805290222168","37.1243896484375","37.1243896484375","37.1243896484375"
"6966","26.004188537597656","26.004188537597656","26.004188537597656","28.646772384643555","28.646772384643555","28.646772384643555"
"6968","85.1580810546875","85.1580810546875","85.1580810546875","94.17808532714844","94.17808532714844","94.17808532714844"
"6971","29.003089904785156","29.003089904785156","29.003089904785156","34.04206466674805","34.04206466674805","34.04206466674805"
"6973","25.525409698486328","25.525409698486328","25.525409698486328","31.38971710205078","31.38971710205078","31.38971710205078"
"6975","35.258914947509766","35.258914947509766","35.258914947509766","37.720375061035156","37.720375061035156","37.720375061035156"
"6979","31.17410659790039","31.17410659790039","31.17410659790039","55.44550704956055","55.44550704956055","55.44550704956055"
"6980","32.87720489501953","32.87720489501953","32.87720489501953","44.66984558105469","44.66984558105469","44.66984558105469"
"6982","41.03060531616211","41.03060531616211","41.03060531616211","56.16749954223633","56.16749954223633","56.16749954223633"
"6984","31.74813461303711","31.74813461303711","31.74813461303711","46.06884002685547","46.06884002685547","46.06884002685547"
"6985","26.649282455444336","26.649282455444336","26.649282455444336","33.022117614746094","33.022117614746094","33.022117614746094"
"6987","31.849157333374023","31.849157333374023","31.849157333374023","33.724578857421875","33.724578857421875","33.724578857421875"
"6988","27.022109985351562","27.022109985351562","27.022109985351562","29.582012176513672","29.582012176513672","29.582012176513672"
"6989","45.085472106933594","45.085472106933594","45.085472106933594","86.09398651123047","86.09398651123047","86.09398651123047"
"6990","31.40450096130371","31.40450096130371","31.40450096130371","33.381736755371094","33.381736755371094","33.381736755371094"
"6994","30.96133804321289","30.96133804321289","30.96133804321289","35.37099075317383","35.37099075317383","35.37099075317383"
"7002","32.85395050048828","32.85395050048828","32.85395050048828","36.29742431640625","36.29742431640625","36.29742431640625"
"7003","38.51034927368164","38.51034927368164","38.51034927368164","48.611419677734375","48.611419677734375","48.611419677734375"
"7004","43.04637145996094","43.04637145996094","43.04637145996094","40.75929641723633","40.75929641723633","40.75929641723633"
"7005","36.81838607788086","36.81838607788086","36.81838607788086","39.418521881103516","39.418521881103516","39.418521881103516"
"7007","32.809478759765625","32.809478759765625","32.809478759765625","42.33979797363281","42.33979797363281","42.33979797363281"
"7010","30.22186279296875","30.22186279296875","30.22186279296875","39.11137008666992","39.11137008666992","39.11137008666992"
"7011","36.75889587402344","36.75889587402344","36.75889587402344","42.51516342163086","42.51516342163086","42.51516342163086"
"7013","51.42822265625","51.42822265625","51.42822265625","47.15678024291992","47.15678024291992","47.15678024291992"
"7017","31.694133758544922","31.694133758544922","31.694133758544922","37.41368865966797","37.41368865966797","37.41368865966797"
"7018","32.404258728027344","32.404258728027344","32.404258728027344","37.28142166137695","37.28142166137695","37.28142166137695"
"7022","34.01797866821289","34.01797866821289","34.01797866821289","45.268402099609375","45.268402099609375","45.268402099609375"
"7023","33.11468505859375","33.11468505859375","33.11468505859375","45.3900032043457","45.3900032043457","45.3900032043457"
"7025","30.477293014526367","30.477293014526367","30.477293014526367","35.401710510253906","35.401710510253906","35.401710510253906"
"7029","27.751855850219727","27.751855850219727","27.751855850219727","30.950851440429688","30.950851440429688","30.950851440429688"
"7037","37.80714416503906","37.80714416503906","37.80714416503906","48.3909912109375","48.3909912109375","48.3909912109375"
"7039","32.27132034301758","32.27132034301758","32.27132034301758","35.69216537475586","35.69216537475586","35.69216537475586"
"7040","29.634002685546875","29.634002685546875","29.634002685546875","33.67209243774414","33.67209243774414","33.67209243774414"
"7041","30.278165817260742","30.278165817260742","30.278165817260742","34.07527542114258","34.07527542114258","34.07527542114258"
"7042","32.11810302734375","32.11810302734375","32.11810302734375","36.6300048828125","36.6300048828125","36.6300048828125"
"7048","34.93317413330078","34.93317413330078","34.93317413330078","48.89087677001953","48.89087677001953","48.89087677001953"
"7051","37.95280456542969","37.95280456542969","37.95280456542969","50.461395263671875","50.461395263671875","50.461395263671875"
"7052","32.33066177368164","32.33066177368164","32.33066177368164","47.29100799560547","47.29100799560547","47.29100799560547"
"7055","24.882402420043945","24.882402420043945","24.882402420043945","30.143329620361328","30.143329620361328","30.143329620361328"
"7056","34.40676498413086","34.40676498413086","34.40676498413086","41.778194427490234","41.778194427490234","41.778194427490234"
"7058","32.050418853759766","32.050418853759766","32.050418853759766","37.970191955566406","37.970191955566406","37.970191955566406"
"7059","25.25135040283203","25.25135040283203","25.25135040283203","33.44356918334961","33.44356918334961","33.44356918334961"
"7060","27.70562744140625","27.70562744140625","27.70562744140625","45.653316497802734","45.653316497802734","45.653316497802734"
"7061","33.26682662963867","33.26682662963867","33.26682662963867","42.720848083496094","42.720848083496094","42.720848083496094"
"7062","27.58685302734375","27.58685302734375","27.58685302734375","30.348411560058594","30.348411560058594","30.348411560058594"
"7064","30.816997528076172","30.816997528076172","30.816997528076172","39.07951354980469","39.07951354980469","39.07951354980469"
"7066","32.20659637451172","32.20659637451172","32.20659637451172","34.624874114990234","34.624874114990234","34.624874114990234"
"7067","27.650245666503906","27.650245666503906","27.650245666503906","31.356491088867188","31.356491088867188","31.356491088867188"
"7070","41.11656188964844","41.11656188964844","41.11656188964844","52.16950225830078","52.16950225830078","52.16950225830078"
"7072","","","","36.456459045410156","36.456459045410156","36.456459045410156"
"7073","28.564998626708984","28.564998626708984","28.564998626708984","38.53727722167969","38.53727722167969","38.53727722167969"
"7077","42.55286407470703","42.55286407470703","42.55286407470703","43.188270568847656","43.188270568847656","43.188270568847656"
"7081","34.90321350097656","34.90321350097656","34.90321350097656","42.967552185058594","42.967552185058594","42.967552185058594"
"7082","28.871179580688477","28.871179580688477","28.871179580688477","31.97626495361328","31.97626495361328","31.97626495361328"
"7083","30.479930877685547","30.479930877685547","30.479930877685547","34.12424087524414","34.12424087524414","34.12424087524414"
"7087","31.695960998535156","31.695960998535156","31.695960998535156","34.0882568359375","34.0882568359375","34.0882568359375"
"7089","28.9334659576416","28.9334659576416","28.9334659576416","30.878093719482422","30.878093719482422","30.878093719482422"
"7090","34.36082458496094","34.36082458496094","34.36082458496094","41.90145492553711","41.90145492553711","41.90145492553711"
"7091","27.5125732421875","27.5125732421875","27.5125732421875","38.01127624511719","38.01127624511719","38.01127624511719"
"7094","23.20199203491211","23.20199203491211","23.20199203491211","25.79022789001465","25.79022789001465","25.79022789001465"
"7096","","","","41.457725524902344","41.457725524902344","41.457725524902344"
"7097","28.5185546875","28.5185546875","28.5185546875","31.474340438842773","31.474340438842773","31.474340438842773"
"7102","28.557891845703125","28.557891845703125","28.557891845703125","31.296852111816406","31.296852111816406","31.296852111816406"
"7112","31.917766571044922","31.917766571044922","31.917766571044922","34.726253509521484","34.726253509521484","34.726253509521484"
"7113","30.159561157226562","30.159561157226562","30.159561157226562","34.11101531982422","34.11101531982422","34.11101531982422"
"7114","31.556503295898438","31.556503295898438","31.556503295898438","41.47352600097656","41.47352600097656","41.47352600097656"
"7119","32.529747009277344","32.529747009277344","32.529747009277344","37.31455993652344","37.31455993652344","37.31455993652344"
"7121","31.084903717041016","31.084903717041016","31.084903717041016","36.691558837890625","36.691558837890625","36.691558837890625"
"7125","28.15920639038086","28.15920639038086","28.15920639038086","31.968608856201172","31.968608856201172","31.968608856201172"
"7128","28.74776268005371","28.74776268005371","28.74776268005371","32.435760498046875","32.435760498046875","32.435760498046875"
"7129","37.37715148925781","37.37715148925781","37.37715148925781","57.30804443359375","57.30804443359375","57.30804443359375"
"7131","25.709949493408203","25.709949493408203","25.709949493408203","28.952869415283203","28.952869415283203","28.952869415283203"
"7132","29.988786697387695","29.988786697387695","29.988786697387695","31.57949447631836","31.57949447631836","31.57949447631836"
"7136","27.010303497314453","27.010303497314453","27.010303497314453","33.96449279785156","33.96449279785156","33.96449279785156"
"7137","23.918212890625","23.918212890625","23.918212890625","28.3183650970459","28.3183650970459","28.3183650970459"
"7140","43.87667465209961","43.87667465209961","43.87667465209961","112.16029357910156","112.16029357910156","112.16029357910156"
"7144","31.523056030273438","31.523056030273438","31.523056030273438","35.0572395324707","35.0572395324707","35.0572395324707"
"7149","36.46864700317383","36.46864700317383","36.46864700317383","55.66570281982422","55.66570281982422","55.66570281982422"
"7151","29.16571617126465","29.16571617126465","29.16571617126465","33.25587463378906","33.25587463378906","33.25587463378906"
"7152","","","","38.247772216796875","38.247772216796875","38.247772216796875"
"7154","34.29983901977539","34.29983901977539","34.29983901977539","43.221588134765625","43.221588134765625","43.221588134765625"
"7155","39.67022705078125","39.67022705078125","39.67022705078125","45.76978302001953","45.76978302001953","45.76978302001953"
"7158","35.57232666015625","35.57232666015625","35.57232666015625","41.775020599365234","41.775020599365234","41.775020599365234"
"7159","26.380348205566406","26.380348205566406","26.380348205566406","36.90105056762695","36.90105056762695","36.90105056762695"
"7160","37.438507080078125","37.438507080078125","37.438507080078125","41.174766540527344","41.174766540527344","41.174766540527344"
"7162","48.224632263183594","48.224632263183594","48.224632263183594","47.4059944152832","47.4059944152832","47.4059944152832"
"7164","30.398075103759766","30.398075103759766","30.398075103759766","34.517974853515625","34.517974853515625","34.517974853515625"
"7166","42.11199951171875","42.11199951171875","42.11199951171875","46.558589935302734","46.558589935302734","46.558589935302734"
"7168","26.36212158203125","26.36212158203125","26.36212158203125","29.246747970581055","29.246747970581055","29.246747970581055"
"7173","27.255126953125","27.255126953125","27.255126953125","39.27762985229492","39.27762985229492","39.27762985229492"
"7174","34.766448974609375","34.766448974609375","34.766448974609375","45.9697151184082","45.9697151184082","45.9697151184082"
"7176","32.908817291259766","32.908817291259766","32.908817291259766","37.09673309326172","37.09673309326172","37.09673309326172"
"7184","32.51202392578125","32.51202392578125","32.51202392578125","40.946990966796875","40.946990966796875","40.946990966796875"
"7186","36.41793441772461","36.41793441772461","36.41793441772461","40.7972412109375","40.7972412109375","40.7972412109375"
"7188","35.59731674194336","35.59731674194336","35.59731674194336","35.587684631347656","35.587684631347656","35.587684631347656"
"7190","29.30469512939453","29.30469512939453","29.30469512939453","38.95315933227539","38.95315933227539","38.95315933227539"
"7193","38.15948486328125","38.15948486328125","38.15948486328125","44.30440902709961","44.30440902709961","44.30440902709961"
"7194","28.36626434326172","28.36626434326172","28.36626434326172","32.16474151611328","32.16474151611328","32.16474151611328"
"7196","24.642263412475586","24.642263412475586","24.642263412475586","27.66534423828125","27.66534423828125","27.66534423828125"
"7198","32.006622314453125","32.006622314453125","32.006622314453125","36.11046600341797","36.11046600341797","36.11046600341797"
"7200","35.57761764526367","35.57761764526367","35.57761764526367","43.90317916870117","43.90317916870117","43.90317916870117"
"7202","33.81736373901367","33.81736373901367","33.81736373901367","37.03139877319336","37.03139877319336","37.03139877319336"
"7205","32.980064392089844","32.980064392089844","32.980064392089844","45.964149475097656","45.964149475097656","45.964149475097656"
"7206","30.761119842529297","30.761119842529297","30.761119842529297","43.372493743896484","43.372493743896484","43.372493743896484"
"7207","31.54754638671875","31.54754638671875","31.54754638671875","37.24592971801758","37.24592971801758","37.24592971801758"
"7208","33.25556182861328","33.25556182861328","33.25556182861328","43.93136978149414","43.93136978149414","43.93136978149414"
"7210","28.761735916137695","28.761735916137695","28.761735916137695","32.61848831176758","32.61848831176758","32.61848831176758"
"7212","30.714223861694336","30.714223861694336","30.714223861694336","34.67243194580078","34.67243194580078","34.67243194580078"
"7213","33.085968017578125","33.085968017578125","33.085968017578125","38.990264892578125","38.990264892578125","38.990264892578125"
"7214","32.8704948425293","32.8704948425293","32.8704948425293","37.76990509033203","37.76990509033203","37.76990509033203"
"7220","33.63996124267578","33.63996124267578","33.63996124267578","34.41670227050781","34.41670227050781","34.41670227050781"
"7221","37.70048522949219","37.70048522949219","37.70048522949219","50.404239654541016","50.404239654541016","50.404239654541016"
"7225","26.972946166992188","26.972946166992188","26.972946166992188","32.53175354003906","32.53175354003906","32.53175354003906"
"7226","27.508081436157227","27.508081436157227","27.508081436157227","30.765243530273438","30.765243530273438","30.765243530273438"
"7229","24.689624786376953","24.689624786376953","24.689624786376953","28.02541160583496","28.02541160583496","28.02541160583496"
"7234","41.14075469970703","41.14075469970703","41.14075469970703","45.872528076171875","45.872528076171875","45.872528076171875"
"7235","42.288291931152344","42.288291931152344","42.288291931152344","72.7623062133789","72.7623062133789","72.7623062133789"
"7236","31.59101676940918","31.59101676940918","31.59101676940918","39.457122802734375","39.457122802734375","39.457122802734375"
"7238","69.79866027832031","69.79866027832031","69.79866027832031","77.93329620361328","77.93329620361328","77.93329620361328"
"7239","30.034692764282227","30.034692764282227","30.034692764282227","36.66884994506836","36.66884994506836","36.66884994506836"
"7240","28.70746612548828","28.70746612548828","28.70746612548828","32.4566535949707","32.4566535949707","32.4566535949707"
"7241","29.960744857788086","29.960744857788086","29.960744857788086","34.75586700439453","34.75586700439453","34.75586700439453"
